ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);"PM10 
(ug/m3)";"PM2.5 
(ug/m3)";SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C);;;;;;
134;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 14:00;0;0;38.98;0.86;13.95;7.53;7.98;98.32;1.95;81.74;-12.10972;-77.05194;100634.46;17.37;;;;;;
135;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 15:00;0;0.61;27.75;0.91;11.00;5.62;8.08;102.04;1.58;81.15;-12.10972;-77.05194;100544.93;17.62;;;;;;
136;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 16:00;0;0;85.02;0.13;18.33;7.42;7.69;101.46;0.84;86.54;-12.10972;-77.05194;100515.92;16.48;;;;;;
137;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 17:00;0;0;115.98;0;29.95;13.67;7.45;94.75;0.41;86.21;-12.10972;-77.05194;100486.89;16.42;;;;;;
138;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 18:00;0;0;125.87;0;38.01;20.30;7.15;96.47;0.03;89.29;-12.10972;-77.05194;100511.55;15.55;;;;;;
139;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 19:00;0;0;133.16;0;41.05;21.36;7.15;96.15;0;90.80;-12.10972;-77.05194;100560.53;15.32;;;;;;
140;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 20:00;0;0;124.92;0;49.84;24.69;7.17;99.53;0;91.47;-12.10972;-77.05194;100605.45;15.32;;;;;;
141;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 21:00;0;0;123.35;0;79.23;26.76;7.22;99.87;0;91.96;-12.10972;-77.05194;100667.68;15.48;;;;;;
142;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 22:00;0;0;111.66;0;81.40;27.51;7.19;97.61;0;92.17;-12.10972;-77.05194;100695.53;15.35;;;;;;
143;10069;150122;PE;Subgerencia de Desarrollo Ambiental;06/08/2020 23:00;0;0;101.66;0;71.36;25.49;7.19;77.92;0;91.92;-12.10972;-77.05194;100702.03;15.37;;;;;;
144;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 00:00;0;0;92.85;0;43.34;21.05;7.16;79.71;0;93.10;-12.10972;-77.05194;100702.91;15.23;;;;;;
145;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 01:00;0;0;89.57;0;38.95;19.57;7.15;99.93;0;94.06;-12.10972;-77.05194;100684.83;14.92;;;;;;
146;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 02:00;0;0;86.83;0;36.37;17.60;7.17;65.49;0;94.34;-12.10972;-77.05194;100664.77;14.68;;;;;;
147;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 03:00;0;0;87.56;0;38.54;15.04;7.19;73.35;0;94.60;-12.10972;-77.05194;100658.10;14.75;;;;;;
148;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 04:00;0;0;87.06;0;33.23;14.50;7.21;72.51;0;94.44;-12.10972;-77.05194;100643.14;14.77;;;;;;
149;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 05:00;0;0;90.57;0;33.95;14.32;7.20;71.09;0;94.18;-12.10972;-77.05194;100633.68;14.77;;;;;;
150;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 06:00;0;0;109.15;0;34.52;18.11;7.26;90.45;0;94.50;-12.10972;-77.05194;100632.62;14.70;;;;;;
151;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 07:00;0;0;110.22;0;43.28;20.80;7.27;92.05;0;94.37;-12.10972;-77.05194;100695.93;14.69;;;;;;
152;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 08:00;8.52;0;111.99;0;33.93;15.77;7.34;95.80;0.13;92.45;-12.10972;-77.05194;100783.89;15.17;;;;;;
153;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 09:00;0;0;91.39;0;26.66;10.44;7.38;104.23;0.60;88.52;-12.10972;-77.05194;100836.08;16.12;;;;;;
154;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 10:00;0;0;64.78;0;24.09;7.89;7.72;98.55;1.24;82.85;-12.10972;-77.05194;100851.65;17.35;;;;;;
155;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 11:00;0;0;50.67;0;24.81;7.92;8.09;100.15;2.24;78.20;-12.10972;-77.05194;100838.54;18.39;;;;;;
156;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 12:00;0;0;13.09;0.07;22.75;6.79;8.55;101.26;3.15;71.09;-12.10972;-77.05194;100770.02;20.20;;;;;;
157;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 13:00;0;0;57.89;1.19;30.85;8.85;8.23;104.80;1.76;77.65;-12.10972;-77.05194;100709.82;18.61;;;;;;
158;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 14:00;0;0;73.03;0;24.28;7.84;8.21;98.55;1.72;76.87;-12.10972;-77.05194;100660.92;19.00;;;;;;
159;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 15:00;0;0;63.51;0;25.62;8.06;8.19;98.52;1.49;75.58;-12.10972;-77.05194;100610.45;19.10;;;;;;
160;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 16:00;0;0;75.41;0;32.12;9.01;8.01;99.95;0.79;76.30;-12.10972;-77.05194;100597.97;18.64;;;;;;
161;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 17:00;0;0;109.59;0;42.79;12.96;7.62;99.20;0.30;84.19;-12.10972;-77.05194;100630.72;17.11;;;;;;
162;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 18:00;0;0;136.86;0;50.97;17.03;7.28;98.23;0.07;84.93;-12.10972;-77.05194;100708.23;16.67;;;;;;
163;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 19:00;0;0;134.45;0;59.07;17.39;7.17;95.40;0;90.05;-12.10972;-77.05194;100774.86;15.77;;;;;;
164;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 20:00;0;0;126.31;0;59.78;18.91;7.17;100.56;0;93.12;-12.10972;-77.05194;100823.08;15.36;;;;;;
165;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 21:00;0;0;117.63;0;57.94;21.24;7.17;94.69;0;93.17;-12.10972;-77.05194;100860.70;15.27;;;;;;
166;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 22:00;0;0;116.29;0;60.94;23.62;7.20;85.78;0;92.98;-12.10972;-77.05194;100869.92;15.33;;;;;;
167;10069;150122;PE;Subgerencia de Desarrollo Ambiental;07/08/2020 23:00;0;0;118.55;0;60.91;25.17;7.23;80.38;0;92.35;-12.10972;-77.05194;100874.30;15.52;;;;;;
168;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 00:00;0;0;112.91;0;61.19;25.85;7.22;77.28;0;93.22;-12.10972;-77.05194;100854.49;15.26;;;;;;
169;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 01:00;0;0;110.42;0;75.00;29.82;7.23;74.64;0;93.44;-12.10972;-77.05194;100845.62;15.27;;;;;;
170;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 02:00;0;0;113.54;0;93.08;35.12;7.22;75.87;0;94.82;-12.10972;-77.05194;100803.78;14.89;;;;;;
171;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 03:00;0;0;113.07;0;84.13;36.94;7.23;80.79;0;95.67;-12.10972;-77.05194;100774.21;14.70;;;;;;
172;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 04:00;0;0;104.85;0;77.66;39.20;7.21;70.35;0;96.83;-12.10972;-77.05194;100748.07;14.42;;;;;;
173;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 05:00;0;0;109.57;0;88.67;39.50;7.22;80.19;0;97.82;-12.10972;-77.05194;100751.87;14.41;;;;;;
174;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 06:00;0;0;107.46;0;76.88;34.45;7.22;86.31;0;97.54;-12.10972;-77.05194;100767.99;14.39;;;;;;
175;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 07:00;0;0;112.05;0;56.29;28.47;7.26;98.27;0;96.97;-12.10972;-77.05194;100793.60;14.47;;;;;;
176;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 08:00;0;0;108.96;0;62.86;29.42;7.30;94.60;0.09;96.37;-12.10972;-77.05194;100826.41;14.69;;;;;;
177;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 09:00;0;0;95.65;0;45.35;23.54;7.28;95.26;0.33;94.72;-12.10972;-77.05194;100877.21;14.90;;;;;;
178;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 10:00;0;0;89.31;0;41.06;22.36;7.39;94.99;0.65;91.68;-12.10972;-77.05194;100892.76;15.56;;;;;;
179;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 11:00;0;0;70.20;0;31.45;15.88;7.60;99.25;1.26;89.33;-12.10972;-77.05194;100860.37;15.94;;;;;;
180;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 12:00;0;0;29.77;0.65;20.85;9.39;8.07;97.28;3.45;85.44;-12.10972;-77.05194;100807.47;16.81;;;;;;
181;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 13:00;0;0;11.75;3.50;16.38;6.62;8.28;104.36;3.68;83.64;-12.10972;-77.05194;100753.47;17.30;;;;;;
182;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 14:00;0;0;42.10;0.78;20.19;7.85;8.12;99.83;2.40;84.33;-12.10972;-77.05194;100713.14;17.26;;;;;;
183;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 15:00;0;0;74.22;0;22.97;9.51;7.99;101.35;1.40;83.82;-12.10972;-77.05194;100641.29;17.26;;;;;;
184;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 16:00;0;0;96.14;0;26.35;9.66;7.70;100.86;0.89;87.44;-12.10972;-77.05194;100621.05;16.34;;;;;;
185;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 17:00;0;0;115.97;0;36.90;11.80;7.50;95.83;0.40;88.62;-12.10972;-77.05194;100635.99;16.10;;;;;;
186;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 18:00;0;0;123.36;0;42.96;14.62;7.24;92.85;0.05;91.75;-12.10972;-77.05194;100659.05;15.53;;;;;;
187;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 19:00;0;0;133.64;0;67.66;23.01;7.18;97.32;0;93.05;-12.10972;-77.05194;100703.98;15.44;;;;;;
188;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 20:00;2.15;0;129.37;0;93.13;29.80;7.23;100.52;0;93.60;-12.10972;-77.05194;100734.61;15.44;;;;;;
189;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 21:00;10.42;0;120.69;0;77.71;27.64;7.23;94.28;0;94.53;-12.10972;-77.05194;100784.17;15.27;;;;;;
190;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 22:00;0;0;111.04;0;67.47;26.46;7.20;89.97;0;95.31;-12.10972;-77.05194;100829.78;15.13;;;;;;
191;10069;150122;PE;Subgerencia de Desarrollo Ambiental;08/08/2020 23:00;0;0;101.62;0;93.35;35.54;7.15;85.10;0;96.72;-12.10972;-77.05194;100857.98;14.96;;;;;;
192;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 00:00;0;0;99.67;0;109.42;40.14;7.15;78.95;0;96.59;-12.10972;-77.05194;100851.00;15.05;;;;;;
193;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 01:00;0;0;92.51;0;79.49;34.60;7.13;75.84;0;97.69;-12.10972;-77.05194;100818.56;14.79;;;;;;
194;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 02:00;0;0;92.42;0;75.25;31.71;7.13;89.92;0;98.73;-12.10972;-77.05194;100778.91;14.64;;;;;;
195;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 03:00;0;0;91.04;0;94.94;23.86;7.14;102.73;0;99.29;-12.10972;-77.05194;100748.12;14.31;;;;;;
196;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 04:00;0;0;91.08;0;99.30;21.91;7.14;96.49;0;99.30;-12.10972;-77.05194;100728.08;14.25;;;;;;
197;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 05:00;0;0;87.56;0;73.60;15.35;7.18;93.10;0;99.30;-12.10972;-77.05194;100738.12;14.29;;;;;;
198;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 06:00;0;0;87.67;0;89.02;19.34;7.19;88.52;0;99.30;-12.10972;-77.05194;100741.31;14.53;;;;;;
199;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 07:00;0;0;92.01;0;56.84;13.04;7.20;84.30;0;99.29;-12.10972;-77.05194;100778.62;14.58;;;;;;
200;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 08:00;0;0;87.94;0;40.20;11.50;7.22;89.19;0.07;98.15;-12.10972;-77.05194;100836.81;14.74;;;;;;
201;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 09:00;0;0;82.52;0;25.49;7.35;7.23;93.16;0.24;96.11;-12.10972;-77.05194;100927.40;14.94;;;;;;
202;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 10:00;0;0;71.92;0;23.49;6.92;7.27;87.32;0.59;93.54;-12.10972;-77.05194;100933.00;15.34;;;;;;
203;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 11:00;0;0;60.50;0;17.37;5.66;7.54;88.55;0.91;90.77;-12.10972;-77.05194;100906.85;15.99;;;;;;
204;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 12:00;0;0;53.50;0;15.30;4.93;7.82;101.68;1.31;85.67;-12.10972;-77.05194;100869.55;16.93;;;;;;
205;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 13:00;0;0;9.99;1.30;13.07;4.26;8.30;96.89;3.23;81.14;-12.10972;-77.05194;100763.37;17.47;;;;;;
206;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 14:00;0;0;27.31;0.34;13.87;4.82;7.97;101.78;2.82;82.29;-12.10972;-77.05194;100684.82;17.04;;;;;;
207;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 15:00;0;0;71.91;0;16.29;5.23;8.00;97.34;1.33;82.75;-12.10972;-77.05194;100632.25;17.48;;;;;;
208;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 16:00;0;0;92.02;0;18.62;5.52;7.88;92.43;0.83;84.90;-12.10972;-77.05194;100620.57;17.23;;;;;;
209;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 17:00;3.45;0;105.16;0;18.53;6.26;7.65;100.45;0.40;87.69;-12.10972;-77.05194;100652.25;16.63;;;;;;
210;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 18:00;0;0;119.48;0;23.68;8.30;7.37;95.11;0.10;90.60;-12.10972;-77.05194;100664.61;16.13;;;;;;
211;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 19:00;0;0;121.91;0;24.43;8.89;7.24;93.28;0;92.46;-12.10972;-77.05194;100684.83;15.72;;;;;;
212;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 20:00;0.42;0;115.47;0;28.61;10.76;7.23;96.16;0;93.85;-12.10972;-77.05194;100702.75;15.58;;;;;;
213;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 21:00;0;0;111.57;0;47.90;15.53;7.21;89.78;0;94.41;-12.10972;-77.05194;100739.36;15.59;;;;;;
214;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 22:00;0;0;99.76;0;37.39;11.83;7.19;96.57;0;95.52;-12.10972;-77.05194;100768.03;15.24;;;;;;
215;10069;150122;PE;Subgerencia de Desarrollo Ambiental;09/08/2020 23:00;0;0;95.60;0;44.24;11.87;7.18;99.53;0;96.58;-12.10972;-77.05194;100733.07;14.99;;;;;;
216;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 00:00;0;0;92.21;0;40.48;9.77;7.18;101.80;0;97.95;-12.10972;-77.05194;100720.22;14.73;;;;;;
217;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 01:00;0;0;89.58;0;43.85;9.72;7.18;88.61;0;98.30;-12.10972;-77.05194;100718.93;14.58;;;;;;
218;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 02:00;0;0;86.13;0;29.88;7.43;7.19;76.98;0;98.15;-12.10972;-77.05194;100712.13;14.46;;;;;;
219;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 03:00;0;0;86.31;0;36.36;7.78;7.18;75.64;0;98.20;-12.10972;-77.05194;100702.85;14.35;;;;;;
220;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 04:00;0;0;85.85;0;32.09;8.29;7.19;65.54;0;98.87;-12.10972;-77.05194;100677.38;14.11;;;;;;
221;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 05:00;0;0;86.30;0;35.73;8.17;7.19;67.49;0;98.59;-12.10972;-77.05194;100660.96;14.18;;;;;;
222;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 06:00;0;0;87.38;0;44.72;9.88;7.20;83.69;0;98.14;-12.10972;-77.05194;100682.88;14.33;;;;;;
223;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 07:00;0;0;95.57;0;25.63;6.93;7.22;95.32;0;97.10;-12.10972;-77.05194;100753.67;14.48;;;;;;
224;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 08:00;0;0;97.36;0;21.15;7.43;7.27;100.43;0.08;95.36;-12.10972;-77.05194;100837.79;14.77;;;;;;
225;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 09:00;0;0;88.76;0;19.96;6.33;7.26;101.46;0.27;93.66;-12.10972;-77.05194;100883.81;15.11;;;;;;
226;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 10:00;0;0;82.70;0;16.50;5.49;7.33;96.99;0.53;91.66;-12.10972;-77.05194;100933.63;15.60;;;;;;
227;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 11:00;0;0;69.11;0;23.41;6.13;7.60;100.19;0.92;89.03;-12.10972;-77.05194;100883.63;16.36;;;;;;
228;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 12:00;0;0;59.11;0;20.10;5.62;7.75;101.57;1.05;88.45;-12.10972;-77.05194;100795.89;16.42;;;;;;
229;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 13:00;0;0;68.57;0;23.69;6.15;7.73;101.08;1.04;89.65;-12.10972;-77.05194;100716.98;16.30;;;;;;
230;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 14:00;3.35;0;73.48;0;20.29;5.69;7.77;94.93;0.93;88.25;-12.10972;-77.05194;100656.77;16.58;;;;;;
231;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 15:00;0;0;79.13;0;27.87;6.80;7.66;100.21;0.80;86.03;-12.10972;-77.05194;100593.71;16.64;;;;;;
232;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 16:00;0;0;74.10;0;15.94;5.06;7.68;98.60;0.86;85.62;-12.10972;-77.05194;100508.52;16.37;;;;;;
233;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 17:00;0;0;95.13;0;23.34;7.38;7.52;100.85;0.40;88.33;-12.10972;-77.05194;100510.50;16.26;;;;;;
234;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 18:00;1.22;0;111.80;0;38.55;9.86;7.26;96.25;0.03;93.25;-12.10972;-77.05194;100523.34;15.46;;;;;;
235;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 19:00;35.98;0;118.77;0;25.91;8.63;7.31;100.06;0;94.55;-12.10972;-77.05194;100505.04;15.26;;;;;;
236;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 20:00;47.06;0;104.65;0;22.29;9.17;7.23;93.21;0;94.24;-12.10972;-77.05194;100541.28;14.97;;;;;;
237;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 21:00;0;0;102.81;0;23.15;10.46;7.23;93.79;0;93.72;-12.10972;-77.05194;100590.52;14.96;;;;;;
238;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 22:00;0;0;105.57;0;43.07;17.56;7.25;89.39;0;93.41;-12.10972;-77.05194;100639.77;15.16;;;;;;
239;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/08/2020 23:00;0;0;95.16;0;45.14;13.24;7.20;93.04;0;93.72;-12.10972;-77.05194;100689.23;15.12;;;;;;
240;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 00:00;0;0;89.75;0;39.90;10.72;7.19;88.39;0;94.02;-12.10972;-77.05194;100677.77;15.05;;;;;;
241;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 01:00;0;0;90.33;0;51.34;10.89;7.17;88.38;0;97.02;-12.10972;-77.05194;100640.13;14.65;;;;;;
242;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 02:00;0;0;86.98;0;52.90;9.66;7.19;70.99;0;98.13;-12.10972;-77.05194;100568.71;14.38;;;;;;
243;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 03:00;0;0;82.90;0;27.76;6.40;7.20;69.05;0;97.15;-12.10972;-77.05194;100493.08;14.38;;;;;;
244;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 04:00;0;0;81.79;0;21.92;6.13;7.21;91.86;0;95.97;-12.10972;-77.05194;100455.36;14.52;;;;;;
245;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 05:00;0;0;84.59;0;24.67;7.85;7.22;75.98;0;96.16;-12.10972;-77.05194;100458.07;14.60;;;;;;
246;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 06:00;0;0;90.65;0;30.64;10.13;7.23;85.75;0;95.19;-12.10972;-77.05194;100486.55;14.68;;;;;;
247;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 07:00;3.19;0;108.36;0;32.32;12.57;7.30;93.05;0;94.61;-12.10972;-77.05194;100542.45;14.76;;;;;;
248;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 08:00;2.81;0;110.27;0;25.84;8.24;7.32;97.52;0.03;94.32;-12.10972;-77.05194;100616.86;14.90;;;;;;
249;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 09:00;1.59;0;101.38;0;21.88;7.07;7.32;96.44;0.17;93.30;-12.10972;-77.05194;100693.23;15.03;;;;;;
250;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 10:00;0;0;93.99;0;24.28;7.20;7.29;102.50;0.32;93.38;-12.10972;-77.05194;100766.36;15.16;;;;;;
251;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 11:00;0;0;86.92;0;22.86;6.87;7.33;97.83;0.59;92.24;-12.10972;-77.05194;100805.59;15.57;;;;;;
252;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 12:00;0;0;56.33;0;20.55;6.15;7.90;99.24;1.56;84.50;-12.10972;-77.05194;100763.07;17.78;;;;;;
253;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 13:00;0;0;35.94;0;23.23;6.31;8.14;99.08;1.47;79.98;-12.10972;-77.05194;100698.32;18.14;;;;;;
254;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 14:00;42.63;0;62.05;0;17.15;5.43;8.08;97.26;1.33;82.59;-12.10972;-77.05194;100644.88;17.59;;;;;;
255;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 15:00;0.18;0;59.27;0;17.70;5.65;8.09;99.91;1.10;81.92;-12.10972;-77.05194;100537.87;17.53;;;;;;
256;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 16:00;0;0;86.90;0;19.23;6.35;7.73;97.45;0.79;85.63;-12.10972;-77.05194;100484.20;16.78;;;;;;
257;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 17:00;0;0;94.99;0;18.41;6.23;7.50;98.26;0.44;87.08;-12.10972;-77.05194;100487.31;16.22;;;;;;
258;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 18:00;0;0;107.94;0;18.46;5.85;7.32;101.85;0.07;87.41;-12.10972;-77.05194;100528.86;15.88;;;;;;
259;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 19:00;0;0;110.40;0;22.20;6.41;7.27;92.63;0;87.97;-12.10972;-77.05194;100546.88;15.41;;;;;;
260;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 20:00;1.62;0;112.49;0;24.30;7.53;7.29;100.53;0;89.18;-12.10972;-77.05194;100587.21;15.37;;;;;;
261;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 21:00;0;0;106.04;0;25.57;8.83;7.26;88.16;0;88.55;-12.10972;-77.05194;100649.65;15.38;;;;;;
262;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 22:00;8.72;0;104.63;0;25.04;9.16;7.28;92.65;0;90.68;-12.10972;-77.05194;100671.61;15.30;;;;;;
263;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/08/2020 23:00;0;0;114.64;0;83.18;26.65;7.28;80.28;0;90.88;-12.10972;-77.05194;100699.83;15.49;;;;;;
264;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 00:00;0;0;100.68;0;55.70;24.82;7.25;85.15;0;91.16;-12.10972;-77.05194;100688.56;15.38;;;;;;
265;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 01:00;0;0;101.56;0;44.52;24.67;7.25;88.71;0;90.64;-12.10972;-77.05194;100645.38;15.41;;;;;;
266;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 02:00;0;0;98.44;0;64.53;20.79;7.24;78.46;0;91.50;-12.10972;-77.05194;100582.41;15.35;;;;;;
267;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 03:00;0;0;92.32;0;79.65;19.82;7.22;82.08;0;92.95;-12.10972;-77.05194;100556.22;15.16;;;;;;
268;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 04:00;0;0;90.79;0;46.96;16.33;7.22;86.68;0;92.55;-12.10972;-77.05194;100541.68;15.24;;;;;;
269;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/08/2020 05:00;0;0;91.20;0;69.13;21.03;7.23;77.19;0;92.42;-12.10972;-77.05194;100576.87;15.22;;;;;;
